B10,7121335,광운초등학교,서울특별시 성북구 한천로 694
B10,7134124,광장중학교,서울특별시 광진구 광장로1길 1
B10,7134125,광진중학교,서울특별시 광진구 뚝섬로64길 45
B10,7134126,광희중학교,서울특별시 성동구 독서당로62길 46
B10,7010575,교남학교,서울특별시 강서구 까치산로22길 38
B10,7010068,구로고등학교,서울특별시 구로구 가마산로27길 45
B10,7041169,구로중학교,서울특별시 구로구 구로중앙로 48
B10,7091423,구룡중학교,서울특별시 강남구 선릉로 103
B10,7031181,구산중학교,서울특별시 은평구 갈현로15길 20-23
B10,7011111,구암고등학교,서울특별시 관악구 성현로 57
B10,7132127,구암중학교,서울특별시 관악구 성현로 53
B10,7134127,구의중학교,서울특별시 광진구 광나루로30길 80
B10,7010069,구일고등학교,서울특별시 구로구 구일로 90-51
B10,7041170,구일중학교,서울특별시 구로구 구일로 90-133
B10,7010827,구현고등학교,서울특별시 구로구 경인로53가길 17
B10,1371661,국립국악고등학교,서울특별시 강남구 개포로22길 65
B10,1371662,국립국악중학교,서울특별시 강남구 개포로22길 65
B10,1371663,국립전통예술고등학교,서울특별시 금천구 시흥대로38길 62
B10,1371664,국립전통예술중학교,서울특별시 금천구 시흥대로38길 62
B10,7132128,국사봉중학교,서울특별시 동작구 양녕로20길 20
B10,7021080,금성초등학교,서울특별시 중랑구 신내로21길 55
B10,7010071,금옥여자고등학교,서울특별시 양천구 신정로 213
B10,7081488,금옥중학교,서울특별시 양천구 신정로 213
B10,7010072,금천고등학교,서울특별시 금천구 시흥대로38길 26
B10,7011317,금천문화예술정보학교,서울특별시 금천구 남부순환로126길 25
B10,7011319,금호고등학교,서울특별시 성동구 금호로 118
B10,7061095,금호여자중학교,서울특별시 중구 청구로 6
B10,7121357,길음중학교,서울특별시 성북구 길음로 144 
B10,7011096,꿈타래학교,서울특별시 관악구 신림로 67
B10,7041171,난곡중학교,서울특별시 금천구 문성로 67
B10,7132129,난우중학교,서울특별시 관악구 난곡로16길 32
B10,7010136,남강고등학교,서울특별시 관악구 난곡로34길 80
B10,7132130,남강중학교,서울특별시 관악구 난곡로34길 80
B10,7121360,남대문중학교,서울특별시 성북구 한천로 660-30
B10,7061151,남산국제유치원,서울특별시 중구 다산로8길 8-6
B10,7132131,남서울중학교,서울특별시 관악구 남부순환로172길 97
B10,7132132,남성중학교,서울특별시 동작구 남부순환로269길 166
B10,7091486,내곡중학교,서울특별시 서초구 청계산로7길 9-20
B10,7051176,노곡중학교,서울특별시 도봉구 노해로70길 95
B10,7010564,노원고등학교,서울특별시 노원구 노원로 586
B10,7051177,노원중학교,서울특별시 노원구 동일로213길 26
B10,7051178,노일중학교,서울특별시 노원구 동일로231길 24
B10,7051179,녹천중학교,서울특별시 노원구 월계로 376
B10,7011302,누리학교,서울특별시 동작구 상도로 53
B10,7010589,누원고등학교,서울특별시 도봉구 마들로 849
B10,7010459,다니엘학교,서울특별시 서초구 헌릉로468길 21-16
B10,7011489,단국대학교부속소프트웨어고등학교,서울특별시 강남구 도곡로64길 21
B10,7010137,단국대학교사범대학부속고등학교,서울특별시 강남구 도곡로64길 21
B10,7091449,단국대학교사범대학부속중학교,서울특별시 강남구 도곡로64길 21
B10,7010073,당곡고등학교,서울특별시 관악구 봉천로21길 108
B10,7132133,당곡중학교,서울특별시 관악구 봉천로13길 101
B10,7041172,당산서중학교,서울특별시 영등포구 당산로41길 12
B10,7041173,당산중학교,서울특별시 영등포구 버드나루로 160
B10,7011301,대경상업고등학교,서울특별시 중구 매봉18길 111
B10,7061096,대경중학교,서울특별시 중구 매봉18길 111
B10,7010138,대광고등학교,서울특별시 동대문구 안암로 6
B10,7021124,대광중학교,서울특별시 동대문구 안암로 6
B10,7121336,대광초등학교,서울특별시 성북구 안암로 5
B10,7010833,대동세무고등학교,서울특별시 종로구 계동길 84-10
B10,7041174,대림중학교,서울특별시 영등포구 시흥대로185길 6
B10,7091424,대명중학교,서울특별시 강남구 역삼로87길 26
B10,7132134,대방중학교,서울특별시 동작구 여의대방로10길 24
B10,7010139,대성고등학교,서울특별시 은평구 갈현로29길 51-24
B10,7031182,대성중학교,서울특별시 은평구 갈현로29길 51-24
B10,7010140,대신고등학교,서울특별시 종로구 사직로 9
B10,7061097,대신중학교,서울특별시 종로구 사직로 9
B10,7010074,대영고등학교,서울특별시 영등포구 도림로86길 16
B10,7041175,대영중학교,서울특별시 영등포구 도림로80가길 14
B10,7091425,대왕중학교,서울특별시 강남구 광평로20길 7
B10,7010141,대원고등학교,서울특별시 광진구 용마산로22길 26
B10,7134130,대원국제중학교,서울특별시 광진구 용마산로22길 26
B10,7010142,대원여자고등학교,서울특별시 광진구 용마산로22길 26
B10,7010143,대원외국어고등학교,서울특별시 광진구 용마산로22길 26
B10,7010144,대일고등학교,서울특별시 강서구 등촌로 105
B10,7011186,대일관광고등학교,서울특별시 양천구 신정이펜1로 11
B10,7010145,대일외국어고등학교,서울특별시 성북구 서경로 116
B10,7010146,대진고등학교,서울특별시 노원구 공릉로62가길 47
B10,7010740,대진디자인고등학교,서울특별시 강남구 광평로39길 93
B10,7010147,대진여자고등학교,서울특별시 노원구 공릉로 438
B10,7091426,대청중학교,서울특별시 강남구 양재천로 321
B10,7091427,대치중학교,서울특별시 강남구 남부순환로378길 39
B10,7031183,덕산중학교,서울특별시 은평구 가좌로 400
B10,7010148,덕성여자고등학교,서울특별시 종로구 율곡로3길 50
B10,7061098,덕성여자중학교,서울특별시 종로구 율곡로3길 49
B10,7010808,덕수고등학교,서울특별시 성동구 왕십리로 199
B10,7061099,덕수중학교,서울 중구 마른내로9길 10
B10,7010149,덕원여자고등학교,서울특별시 강서구 강서로45길 91-44
B10,7010150,덕원예술고등학교,서울특별시 강서구 강서로45길 91-44
B10,7081516,덕원중학교,서울특별시 강서구 강서로45길 91-44
B10,7010317,덕일전자공업고등학교,서울특별시 구로구 서해안로21길 5-12
B10,7011469,덜위치칼리지서울영국학교,서울특별시 서초구 신반포로15길 6
B10,7091428,도곡중학교,서울특별시 강남구 언주로57길 31
